date,monitors,subplot,point,hit_1,hit_2,hit_3,hit_4,hit_5,hit_6,hit_7,hit_8,UNKNOWNS,notes,Date Entered,Entered By,Data Entry Notes,Data Location,QA/QC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,46,OREALP,,,,,,,,,,10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,47,TRIDAS,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,48,SILACA,,,,,,,,,,10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,49,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,50,BARE,,,,,,,,,,10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
7/9/2018,"Laurel, Jared, Hope",East Knoll Control 1,P,ERIPIN,PHLPUL,SEDLEN,POT sp.,AREFEN,POAALP,BIS sp.,ERISIM,,"ADDITIONAL SPECIES PRESENT:  LUZSPI, TRIPAR, TETACA, LLOSER",10/12/2018,LS,No date listed on form. Jared's notebook lists date as 7/9/18.,"Subplot Datasheets, Jared Notebook p. 31",JC
,"Laurel, Jared",East Knoll Control 2,1,CARRUP,LITTER,,,,,,,"BIS sp. (no flower, POLBIS or BISVIV)",,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,2,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,3,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,4,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,5,SELDEN,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,6,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,7,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,8,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,9,MINOBT,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,10,ERININ,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,11,CARRUP,SELDEN,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,12,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,13,SELDEN,LICHEN,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,14,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,15,CARRUP,BARE,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,16,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,17,TETACA,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,18,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,19,CARRUP,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,20,CARRUP,TETGRA,MINOBT,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,21,CARRUP,SELDEN,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,22,KOBMYO,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,23,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,24,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,25,TETACA,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,26,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,27,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,28,OREALP,BARE,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,29,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,30,GEUROS,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,31,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,32,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,33,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,34,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,35,CARRUP,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,36,LICHEN,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,37,ROCK,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,38,GEUROS,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,39,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,40,GEUROS,CARRUP,LITTER,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,41,CARRUP,MINOBT,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,42,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,43,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,44,CALPUR,LITTER,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,45,PHLPUL,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,46,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,47,CARRUP,OREALP,LITTER,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,48,LITTER,,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,49,LITTER,ROCK,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,50,CARRUP,ERIPIN,,,,,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
,"Laurel, Jared",East Knoll Control 2,P,SEDLAN,BIS sp.,TRIDAS,AREFEN,ARTPAT,LUZSPI,,,,,10/12/2018,LS,No date listed on form. Opposite page (ECO 3 and 4) has date of 7/9/18.,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,1,FESBRA,MINOBT,,,,,,,DESCEA like sedge,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,2,ROCK,,,,,,,,Unk Aster,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,3,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,4,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,5,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,6,CARRUP,SILACA,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,7,CARDES,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,8,CARDES,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,9,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,10,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,11,GEUROS,SILACA,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,12,LLOSER,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,13,CARDES,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,14,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,15,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,16,GEUROS,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,17,GEUROS,SILACA,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,18,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,19,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,20,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,21,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,22,BARE,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,23,MINOBT,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,24,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,25,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,26,CARRUP,SILACA,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,27,LICHEN,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,28,BARE,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,29,CARRUP,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,30,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,31,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,32,SELDEN,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,33,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,34,OREALP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,35,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,36,CARRUP,TRIDAS,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,37,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,38,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,39,BARE,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,40,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,41,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,42,TRIDAS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,43,SELDEN,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,44,CAM sp.,POAALP,MINOBT,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,45,TRIPAR,SILACA,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,46,ERIPIN,LITTER,ROCK,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,47,SELDEN,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,48,GEUROS,LICHEN,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,49,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,50,FESBRA,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 5,P,SEDLAN,PHLPUL,SOLMUL,AREFEN,ERISIM,POT sp.,MERLAN,UNK Aster,POLBIS,,10/12/2018,LS,Please note: Present species carry over into UNKNOWN column.,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,1,TRIDAS,LITTER,,,,,,,Unk Aster,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,2,LITTER,,,,,,,,CAM sp.,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,3,AREFEN,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,4,CALPUR,LITTER,ROCK,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,5,SELDEN,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,6,TRIDAS,MINOBT,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,7,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,8,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,9,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,10,CARRUP,TETACA,MINOBT,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,11,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,12,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,13,CAM sp.,MINOBT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,14,CARRUP,PHLPUL,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,15,MINOBT,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,16,ERISIM,CARRUP,PHLPUL,LITTER,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,17,CARRUP,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,18,CARRUP,ROCK,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,19,GEUROS,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,20,ERIPIN,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,21,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,22,LITTER,LICHEN,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,23,CARRUP,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,24,TRIDAS,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,25,TRIDAS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,26,LICHEN,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,27,GEUROS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,28,GEUROS,CARRUP,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,29,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,30,GEUROS,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,31,AREFEN,CARRUP,MINOBT,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,32,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,33,CARRUP,GEUROS,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,34,ERISIM,MINOBT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,35,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,36,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,37,ERISIM,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,38,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,39,GEUROS,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,40,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,41,GEUROS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,42,CARRUP,MINOBT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,43,GEUROS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,44,PHLPUL,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,45,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,46,ERIPIN,CARRUP,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,47,CARRUP,LICHEN,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,48,CARRUP,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,49,GEUROS,CARRUP,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,50,CALPUR,LLOSER,LITTER,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",East Knoll Control 6,P,Unk Aster,BIS sp.,ARTPAT,SEDLAN,ERINAN,FESBRA,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,1,CARRUP,LITTER,,,,,,,UNKAST (unknown aster) --> TONPYG,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,2,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,3,MINOPT,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,4,MINOPT,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,5,LITTER,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,6,PHLPUL,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,7,GEUROS,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,8,CARRUP,BARE,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,9,CARRUP,MINOPT,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,10,ROCK,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,11,CARRUP,LITTER,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
7/9/2018,"Jared, Laurel",ECO 7,12,BARE,,,,,,,,,,10/12/2018,LS,,Subplot Datasheets,JC
